Date,Generated At,Ticker,Company,Status,Method,Data Quality,Current Price,Current TTM EPS,Current TTM PE,Historical EPS Reports Used,PE_90D_Count,PE_90D_Min,PE_90D_Max,PE_90D_Mean,PE_90D_Median,PE_90D_Std,PE_90D_P10,PE_90D_P90,PE_90D_Current_ZScore,PE_90D_Current_Percentile,Value_90D_Min,Value_90D_Max,Value_90D_Mean,Value_90D_Lower_1Std,Value_90D_Upper_1Std,Value_90D_P10,Value_90D_P90,PE_180D_Count,PE_180D_Min,PE_180D_Max,PE_180D_Mean,PE_180D_Median,PE_180D_Std,PE_180D_P10,PE_180D_P90,PE_180D_Current_ZScore,PE_180D_Current_Percentile,Value_180D_Min,Value_180D_Max,Value_180D_Mean,Value_180D_Lower_1Std,Value_180D_Upper_1Std,Value_180D_P10,Value_180D_P90
2026-06-12,2026-06-12 05:00:20,GOOG,Alphabet Inc.,OK,SEC point-in-time,High,356.56,13.12,27.176828,37,62,25.267346405960915,32.24051702254134,28.9899741468012,29.21870597964289,1.6589037261092257,26.96842149957094,31.22081491927324,-1.0929785244703327,0.1290322580645161,331.5075848462072,422.9955833357424,380.3484608060317,358.5836439194787,402.1132776925848,353.8256900743707,409.6170917408649,123,25.267346405960915,34.04738340537852,29.75640165697176,29.359267268991943,1.961972865230032,27.53833242970753,32.649555413414674,-1.3147855929543235,0.065040650406504,331.5075848462072,446.70167027856616,390.4039897394695,364.66290574765145,416.1450737312875,361.3029214777628,428.3621670240005
2026-06-12,2026-06-12 05:00:20,META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,568.43,27.51,20.662668,55,62,20.67018155184659,29.31247287326389,24.36537388910132,23.100908868963067,2.6609359055336865,21.78258123224432,28.57799154893039,-1.3915051021714429,0.0,568.6366944912997,806.3861287434895,670.2914356891772,597.0890889279455,743.493782450409,599.2388096990412,786.1805475110751,123,20.67018155184659,31.430821522290067,26.3885493778506,27.452532369159748,2.870114189878805,22.096509232954546,29.3091457033941,-1.9950012435192976,0.0,568.6366944912997,864.6619000781998,725.94899338467,646.9921520211041,804.905834748236,607.8749689985796,806.2945983003717
2026-06-12,2026-06-12 05:00:20,MSFT,Microsoft Corporation,OK,SEC point-in-time,High,390.34,16.78,23.262217,67,62,22.31206935670243,27.41190410795666,24.697160388836824,24.63035674322219,1.2098705783719956,23.207505372939583,26.518011516597287,-1.1860304849859953,0.1290322580645161,374.3965238054668,459.9717509315128,414.418351324682,394.1167230195999,434.719979629764,389.4219401579262,444.9722332485025,123,22.31206935670243,34.70981429684721,27.02916627897323,25.261412925314648,3.91438935440781,23.366728610288657,34.02773861186433,-0.962333824746239,0.065040650406504,374.3965238054668,582.4306839010962,453.5494101611708,387.86595679420776,519.2328635281339,392.0937060806437,570.9854539070835
2026-06-12,2026-06-12 05:00:20,NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,81.27,3.1,26.21613,67,23,35.93675816954359,42.60474344487245,38.52242658096891,37.7667996252007,2.090005653539248,36.32885356194415,41.7612647256361,-5.888164254546028,0.0,111.40395032558511,132.0747046791046,119.41952240100365,112.94050487503196,125.8985399269753,112.61944604202688,129.4599206494719,84,3.48955726464191,42.60474344487245,25.892353944810708,32.699604562148735,15.16530049649943,3.775396801176525,39.12766709158071,0.021349794899483,0.3095238095238095,10.817627520389925,132.0747046791046,80.2662972289132,33.253865689764964,127.27872876806144,11.703730083647228,121.2957679839002
2026-06-12,2026-06-12 05:00:20,NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,204.87,6.54,31.325687,65,62,30.692189612395907,48.11020520268654,38.075597305345305,37.14387699049346,4.548754831143522,32.58269609389954,44.72591882822464,-1.4839028604336608,0.0161290322580645,200.72692006506924,314.64074202557,249.0144063769583,219.26554978127967,278.76326297263694,213.090832454103,292.5075091365892,75,30.692189612395907,48.11020520268654,37.95531007569792,37.2755089584662,4.155387460190137,32.8407350689127,44.0910202337771,-1.5954283780301364,0.0133333333333333,200.72692006506924,314.64074202557,248.2277278950644,221.0514939054209,275.4039618847078,214.77840735068904,288.35527232890223
2026-06-13,2026-06-13 02:48:21,AAPL,Apple Inc.,OK,SEC point-in-time,High,291.13,8.27,35.203144,67,63,31.218987959849684,38.15980777324834,34.460470085681365,34.348102038419704,2.033948720383977,31.877974498121045,37.375545178429554,0.3651389569833558,0.6190476190476191,258.1810304279569,315.58161028476377,284.98808760858486,268.1673316910094,301.8088435261604,263.63084909946105,309.0957586256124,124,31.218987959849684,38.15980777324834,34.47527925916662,34.49936878832081,1.7342532806221689,32.14202455931072,36.73190201255655,0.419699215198981,0.6854838709677419,258.1810304279569,315.58161028476377,285.11055947330794,270.7682848425626,299.4528341040533,265.81454310549964,303.77282964384267
2026-06-13,2026-06-13 02:48:21,AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,511.57,3.02,169.39404,63,63,73.97735595703125,177.87541623975412,121.66884007788065,128.88302209242335,33.86558964794703,76.53961987765331,166.84655961834017,1.4092534758216593,0.9365079365079364,223.4116149902344,537.1837570440574,367.4398970351995,265.1658162983995,469.7139777719996,231.14965203051293,503.8766100473873,124,72.05660262197819,177.87541623975412,108.87407425849791,105.5443373806958,30.25885474191501,75.520375377727,153.17082239369878,2.0000745652038487,0.967741935483871,217.61093991837413,537.1837570440574,328.7997042606637,237.4179629400804,420.18144558124703,228.0715336407356,462.5758836289704
2026-06-13,2026-06-13 02:48:21,AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,238.55,7.54,31.637932,67,63,27.80195206944081,36.818687619857045,31.63592970645751,31.70574133476002,2.401634424074888,28.91213431684209,34.92747542249608,0.0008337212035342,0.4603174603174603,209.62671860358373,277.6129046537221,238.53490998668963,220.42658642916496,256.64323354421424,217.99749274898937,263.35316468562047,124,27.72524313614126,36.818687619857045,31.57608116134857,31.76495310222133,2.306978518232265,28.87192711313345,34.709065968022685,0.026810322750133,0.4677419354838709,209.04833324650508,277.6129046537221,238.08365195656825,220.6890339290969,255.47826998403949,217.69433043302624,261.70635739889104
2026-06-13,2026-06-13 02:48:21,AVGO,Broadcom Inc.,OK,SEC point-in-time,High,382.07,6.0,63.678333,34,63,57.19493248774063,93.87329577470152,74.80647690972003,78.39571411846676,9.868637933682905,61.29707440530581,83.47290277016327,-1.1276271340078523,0.2698412698412698,343.1695949264438,563.2397746482092,448.8388614583202,389.62703385622274,508.05068906041765,367.7824464318349,500.8374166209797,121,57.19493248774063,93.87329577470152,72.46676022926599,71.58281178344471,7.719909269812946,62.34697784364341,82.38791304025038,-1.1384106887928398,0.1487603305785124,343.1695949264438,563.2397746482092,434.8005613755959,388.4811057567183,481.1200169944736,374.08186706186046,494.3274782415023
2026-06-13,2026-06-13 02:48:21,GOOG,Alphabet Inc.,OK,SEC point-in-time,High,358.16,13.11,27.319605,37,63,25.267346405960915,32.24051702254134,28.963460329162352,29.20629058470889,1.6588740140974565,26.98642291338912,31.19926064462159,-0.9909464583763012,0.1904761904761904,331.25491138214755,422.67317816551696,379.7109649153184,357.9631265905008,401.4588032401361,353.79200439453126,409.022307050989,124,25.267346405960915,34.04738340537852,29.736750060024843,29.359267268991943,1.9661965998936448,27.396688486222416,32.6446195792587,-1.229350645889425,0.0967741935483871,331.25491138214755,446.3611964445124,389.8487932869257,364.07195586232,415.62563071153136,359.17058605437586,427.9709626840816
2026-06-13,2026-06-13 02:48:21,META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,566.98,27.5,20.617455,55,63,20.61745383522728,29.31247287326389,24.305883094595377,23.10036399147728,2.68129515973201,21.740945490056816,28.57616075407753,-1.3756143486135364,0.0158730158730158,566.97998046875,806.0930040147568,668.4117851013729,594.6761682087426,742.1474019940031,597.8760009765624,785.844420737132,124,20.61745383522728,31.430821522290067,26.34200828476493,27.45083045228688,2.905026086314118,22.02749090021307,29.30748211845921,-1.9705686333537231,0.0080645161290322,566.97998046875,864.3475918629769,724.4052278310355,644.5170104573972,804.2934452046737,605.7559997558594,805.9557582576283
2026-06-13,2026-06-13 02:48:21,MSFT,Microsoft Corporation,OK,SEC point-in-time,High,390.74,16.8,23.258333,67,63,22.31206935670243,27.41190410795666,24.674321854919512,24.62023780459449,1.2136877956926937,23.21050739722864,26.509443692224632,-1.1666829475790832,0.1428571428571428,374.8427651926008,460.5199890136719,414.5286071626478,394.1386521950106,434.91856213028507,389.93652427344114,445.3586540293738,124,22.31206935670243,34.70981429684721,26.99875633117543,25.236063859827617,3.913124346735808,23.33877439421367,34.02489348800898,-0.9558662081095272,0.0725806451612903,374.8427651926008,583.1248801870332,453.5791063637472,387.8386173385856,519.3195953889089,392.0914098227897,571.6182105985508
2026-06-13,2026-06-13 02:48:21,NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,80.34,3.1,25.916128,67,23,35.93675816954359,42.60474344487245,38.52242658096891,37.7667996252007,2.090005653539248,36.32885356194415,41.7612647256361,-6.031705493055107,0.0,111.40395032558511,132.0747046791046,119.41952240100365,112.94050487503196,125.8985399269753,112.61944604202688,129.4599206494719,84,3.48955726464191,42.60474344487245,25.892353944810708,32.699604562148735,15.16530049649943,3.775396801176525,39.12766709158071,0.001567661332842,0.3095238095238095,10.817627520389925,132.0747046791046,80.2662972289132,33.253865689764964,127.27872876806144,11.703730083647228,121.2957679839002
2026-06-13,2026-06-13 02:48:21,NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,205.19,6.53,31.422665,65,63,30.692189612395907,48.11020520268654,37.96999520523957,37.12856993383291,4.589118170261171,32.37856060220855,44.66816368881537,-1.4267076946652164,0.0634920634920634,200.41999816894528,314.1596399735431,247.9440686902144,217.97712703840887,277.9110103420199,211.43200073242184,291.68310888796435,76,30.692189612395907,48.11020520268654,37.86935421942142,37.258162206533,4.195060680497946,32.683767695521865,44.06224464883609,-1.5367332466466752,0.0526315789473684,200.41999816894528,314.1596399735431,247.28688305282188,219.89313680917027,274.68062929647346,213.42500305175776,287.7264575568997
2026-06-16,2026-06-16 09:12:27,AAPL,Apple Inc.,OK,SEC point-in-time,High,298.84,8.27,36.135426,67,62,31.218987959849684,38.15980777324834,34.56477649129591,34.48382353042415,2.0145793437770902,31.86556948891169,37.38147763305368,0.7796414241790633,0.7258064516129032,258.1810304279569,315.58161028476377,285.8507015830172,269.1901304099806,302.5112727560537,263.52825967329966,309.144820025354,122,31.218987959849684,38.15980777324834,34.43549234620956,34.42623029342849,1.7206213528385386,32.130885256996635,36.6958458621764,0.9879766114642456,0.7786885245901639,258.1810304279569,315.58161028476377,284.78152170315303,270.5519831151783,299.01106029112776,265.7224210753621,303.4746452801988
2026-06-16,2026-06-16 09:12:27,AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,524.43,3.01,174.22923,63,62,73.97735595703125,177.87541623975412,124.01323883341952,132.5094316590507,33.57727744203408,76.95094500847583,167.680658059042,1.4955349269538167,0.9838709677419356,222.67184143066405,535.4050028816598,373.2798488885927,272.2122437880701,474.3474539891153,231.62234447551225,504.7187807577164,122,72.05660262197819,177.87541623975412,109.58559646015892,105.87438198145972,31.00646812517777,75.51811131891215,155.64262615266395,2.0848435003582164,0.9918032786885246,216.89037389215432,535.4050028816598,329.8526453450783,236.5231762882932,423.1821144018634,227.3095150699256,468.4843047195184
2026-06-16,2026-06-16 09:12:27,AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,247.55,7.77,31.859716,67,62,27.80195206944081,36.818687619857045,31.66337883541885,31.719497972698303,2.411037645956832,28.907950386675164,34.936540888276895,0.0814326416306235,0.5483870967741935,216.0211675795551,286.08120280628924,246.0244535512045,227.2906910421199,264.75821606028904,224.61477450446603,271.4569227019115,122,27.72524313614126,36.818687619857045,31.56496108675321,31.826555900026168,2.332531065666415,28.867119052947523,34.72357096864921,0.1263669828819942,0.5081967213114754,215.4251391678176,286.08120280628924,245.25974764407243,227.1359812638444,263.38351402430044,224.29751504140225,269.8021464264044
2026-06-16,2026-06-16 09:12:27,AVGO,Broadcom Inc.,OK,SEC point-in-time,High,379.26,6.03,62.895523,34,62,57.19493248774063,93.87329577470152,74.99901067785036,78.71540210865163,9.829003352317653,61.29473531920079,83.49376061274063,-1.2314053870982145,0.2258064516129032,344.88544290107603,566.0559735214503,452.2440343874377,392.9751441729623,511.5129246019132,369.6072539747808,503.467376494826,122,57.19493248774063,93.87329577470152,72.38999481009056,71.47694073882994,7.734558769582204,62.375632838199024,82.3754377160621,-1.2275389059592623,0.1311475409836065,344.88544290107603,566.0559735214503,436.5116687048461,389.8722793242654,483.1510580854268,376.1250660143401,496.7238894278544
2026-06-16,2026-06-16 09:12:27,GOOG,Alphabet Inc.,OK,SEC point-in-time,High,370.73,13.11,28.278416,37,63,25.267346405960915,32.24051702254134,28.955345636734656,29.20629058470889,1.6619841460558815,26.98642291338912,31.19926064462159,-0.4073021023341909,0.365079365079365,331.25491138214755,422.67317816551696,379.6045812975913,357.8159691427987,401.3931934523839,353.79200439453126,409.022307050989,123,25.267346405960915,34.04738340537852,29.7015665992692,29.35392727477236,1.9822365905626875,27.376841768553,32.649555413414674,-0.7179519367389001,0.2682926829268293,331.25491138214755,446.3611964445124,389.3875381164192,363.4004164141423,415.374659818696,358.9103955857297,428.0356714698664
2026-06-16,2026-06-16 09:12:27,META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,594.75,27.48,21.643013,55,63,20.61745383522728,29.31247287326389,24.14703609047108,22.83439782387452,2.6883839843586195,21.590945046164773,28.57616075407753,-0.931423154221949,0.1269841269841269,566.5676313920454,805.5067545572916,663.5605517661452,589.6837598759703,737.4373436563201,593.319169868608,785.2728975220506,123,20.61745383522728,31.430821522290067,26.203875092045013,27.25952256560009,2.949849808349889,21.941527432528407,29.3091457033941,-1.546133663868231,0.065040650406504,566.5676313920454,863.718975432531,720.082487529397,639.020614795942,801.1443602628519,602.9531738458807,805.4153239292699
2026-06-16,2026-06-16 09:12:27,MSFT,Microsoft Corporation,OK,SEC point-in-time,High,392.565,16.79,23.38088,67,62,22.31206935670243,27.41190410795666,24.642914085885,24.57421541107486,1.2331643359003546,23.207505372939583,26.518011516597287,-1.0234111132994763,0.2419354838709677,374.61964449903377,460.2458699725923,413.754527502009,393.04969830224206,434.459356701776,389.6540152116556,445.23741336366845,122,22.31206935670243,34.70981429684721,26.800806197821245,25.13133150998916,3.8045837699639393,23.33389654392149,34.03058373571968,-0.8988962800137422,0.1229508196721311,374.61964449903377,582.7777820440647,449.9855360614187,386.1065745637241,513.8644975591133,391.7761229724418,571.3735009227335
2026-06-16,2026-06-16 09:12:27,NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,78.5899,3.1,25.35158,67,21,35.93675816954359,42.60474344487245,38.62337672102367,38.003953172284135,2.163128444509888,36.29248999795422,42.00790465584855,-6.135464010335611,0.0,111.40395032558511,132.0747046791046,119.73246783517337,113.02676965719272,126.43816601315402,112.50671899365808,130.2245044331305,81,3.48955726464191,42.60474344487245,26.705321994081466,32.86956666486535,14.828142700809977,3.7727652337019295,39.13833859409738,-0.0912954522623737,0.2839506172839506,10.817627520389925,132.0747046791046,82.78649818165253,36.8192558091416,128.75374055416344,11.695572224475985,121.32884964170186
2026-06-16,2026-06-16 09:12:27,NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,209.58,6.52,32.144173,65,62,30.692189612395907,48.11020520268654,37.89823191285869,36.64081495635364,4.684825278144428,32.12436319675416,44.72591882822464,-1.2282334070605418,0.1129032258064516,200.1130762728213,313.6785379215162,247.0964720718386,216.5514112583369,277.64153288534027,209.45084804283712,291.6129907600247,77,30.692189612395907,48.11020520268654,37.79444166572497,37.240815454599804,4.218896779690089,32.46799439785126,44.03346906389508,-1.339276346585569,0.0909090909090909,200.1130762728213,313.6785379215162,246.4197596605268,218.91255265694733,273.92696666410615,211.69132347399017,287.0982182965959
2026-06-17,2026-06-17 05:57:56,AAPL,Apple Inc.,OK,SEC point-in-time,High,299.24,8.26,36.2276,67,62,31.218987959849684,38.15980777324834,34.6339015743772,34.57088615320906,1.985923699247501,31.980632347396657,37.38147763305368,0.8024973095525688,0.7580645161290323,257.8688405483584,315.20001220703125,286.07602700435564,269.6722972485713,302.47975676014,264.1600231894964,308.7710052490234,122,31.218987959849684,38.15980777324834,34.430878695734926,34.42623029342849,1.715878971266023,32.130885256996635,36.6958458621764,1.0471142396129525,0.8032786885245902,257.8688405483584,315.20001220703125,284.3990580267705,270.2258977241131,298.5722183294278,265.4011122227922,303.10768682157703
2026-06-17,2026-06-17 05:57:56,AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,507.29,2.99,169.66222,63,62,73.97735595703125,179.42951139856558,125.60262459807402,133.84555815470466,33.58486969512436,77.46415221016363,167.680658059042,1.3118882342521718,0.9193548387096774,221.19229431152343,536.4942390817112,375.5518475482413,275.1330871598195,475.9706079366632,231.6178151083893,501.3651675965356,122,72.05660262197819,179.42951139856558,110.19842851505814,105.89655232546951,31.54184879705103,75.51811131891215,159.72328261078383,1.8852348151038425,0.9590163934426228,215.4492418397148,536.4942390817112,329.4933012600239,235.18317335684128,423.8034291632065,225.7991528435473,477.5726150062438
2026-06-17,2026-06-17 05:57:56,AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,246.0,7.77,31.660233,67,62,27.80195206944081,36.818687619857045,31.662931286491,31.719497972698303,2.4112609416094104,28.907950386675164,34.936540888276895,-0.0011190354575211,0.4516129032258064,216.0211675795551,286.08120280628924,246.02097609603504,227.28547857972995,264.75647361234013,224.61477450446603,271.4569227019115,122,27.72524313614126,36.818687619857045,31.54212973675997,31.76495310222133,2.341453727939681,28.867119052947523,34.72357096864921,0.0504401440142714,0.4672131147540984,215.4251391678176,286.08120280628924,245.08234805462496,226.88925258853365,263.2754435207163,224.29751504140225,269.8021464264044
2026-06-17,2026-06-17 05:57:56,AVGO,Broadcom Inc.,OK,SEC point-in-time,High,376.71,6.03,62.472633,34,62,57.19493248774063,93.87329577470152,75.05613615223172,78.71540210865163,9.761540481703538,61.29473531920079,83.49376061274063,-1.289089890659932,0.1935483870967742,344.88544290107603,566.0559735214503,452.5885009979573,393.7264118932849,511.4505901026296,369.6072539747808,503.467376494826,122,57.19493248774063,93.87329577470152,72.35695660990616,71.47694073882994,7.758154083548288,62.375632838199024,82.3754377160621,-1.2740561096700265,0.1065573770491803,344.88544290107603,566.0559735214503,436.3124483577342,389.530779233938,483.0941174815304,376.1250660143401,496.7238894278544
2026-06-17,2026-06-17 05:57:56,GOOG,Alphabet Inc.,OK,SEC point-in-time,High,371.1,13.1,28.328243,37,61,25.267346405960915,32.24051702254134,28.97675210847605,29.231121374576897,1.685097699409057,26.950420085752768,31.24236919392489,-0.3848495601788979,0.3770491803278688,331.002237918088,422.3507729952916,379.5954526210362,357.5206727587776,401.67023248329485,353.05050312336124,409.2750364404161,121,25.267346405960915,34.04738340537852,29.711053526460606,29.35392727477236,1.9942193534777888,27.337148333214152,32.65942708172662,-0.6934094406661305,0.2892561983471074,331.002237918088,446.02072261045856,389.2148011966339,363.0905276660749,415.33907472719295,358.11664316510536,427.8384947706187
2026-06-17,2026-06-17 05:57:56,META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,600.21,27.49,21.83376,55,61,20.61745383522728,29.31247287326389,24.154468972456243,22.83439782387452,2.700324830523031,21.58109019886364,28.579822343783256,-0.8594184470787313,0.1475409836065573,566.7738059303977,805.7998792860242,664.0063520528221,589.7744224617439,738.2382816439002,593.2641695667613,785.6593162306017,121,20.61745383522728,31.430821522290067,26.21503956803088,27.25952256560009,2.930130264166549,21.998546253551137,29.29583702391497,-1.495250781718095,0.0743801652892562,566.7738059303977,864.0332836477539,720.6514377251689,640.1021567632305,801.2007186871074,604.7400365101207,805.3425597874225
2026-06-17,2026-06-17 05:57:56,MSFT,Microsoft Corporation,OK,SEC point-in-time,High,393.83,16.78,23.470201,67,62,22.31206935670243,27.41190410795666,24.6326829309555,24.57421541107486,1.236566882805114,23.207505372939583,26.518011516597287,-0.9400881967002434,0.2580645161290322,374.3965238054668,459.9717509315128,413.33641958143335,392.5868272879635,434.0860118749032,389.4219401579262,444.9722332485025,122,22.31206935670243,34.70981429684721,26.71429293477805,25.126954270124884,3.7493748098940656,23.33389654392149,33.99836316386802,-0.8652354323759147,0.1311475409836065,374.3965238054668,582.4306839010962,448.26583544557576,385.3513261355534,511.1803447555982,391.5427840070027,570.4925338897054
2026-06-17,2026-06-17 05:57:56,NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,78.72,3.1,25.393549,67,20,35.93675816954359,42.60474344487245,38.68300411540999,38.50000102529411,2.201545083765738,36.28932787024455,42.06442640704127,-6.036421971735596,0.0,111.40395032558511,132.0747046791046,119.91731275777096,113.09252299809718,126.74210251744476,112.4969163977581,130.39972186182794,80,3.48955726464191,42.60474344487245,26.990057483084342,32.934782910252736,14.697172646760274,3.7691729170337953,39.144267508163736,-0.1086269122269761,0.275,10.817627520389925,132.0747046791046,83.66917819756146,38.10794299260461,129.2304134025183,11.684436042804766,121.34722927530758
2026-06-17,2026-06-17 05:57:56,NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,207.41,6.53,31.762634,65,62,30.692189612395907,48.11020520268654,37.82371058343767,36.45306022799745,4.739261878545491,31.98928015155412,44.72591882822464,-1.278907293744622,0.064516129032258,200.41999816894528,314.1596399735431,246.988830109848,216.0414500429459,277.93621017675,208.8899993896484,292.06024994830693,78,30.692189612395907,48.11020520268654,37.72266680925278,37.19999975087691,4.23952472587639,32.47427223287351,44.00469347895408,-1.405825698544718,0.0512820512820512,200.41999816894528,314.1596399735431,246.32901426442064,218.6449178044478,274.0131107243935,212.05699768066404,287.35064841757014
2026-06-18,2026-06-18 05:04:25,AAPL,Apple Inc.,OK,SEC point-in-time,High,295.95,8.26,35.8293,67,62,31.218987959849684,38.15980777324834,34.703504387251115,34.59493709515922,1.950081244083638,32.01911385451691,37.38147763305368,0.5773070307529214,0.6774193548387096,257.8688405483584,315.20001220703125,286.6509462386942,270.5432751625633,302.7586173148251,264.4778804383097,308.7710052490234,122,31.218987959849684,38.15980777324834,34.42386485068192,34.42623029342849,1.7083211175071429,32.130885256996635,36.69222629741434,0.8226996288431768,0.7704918032786885,257.8688405483584,315.20001220703125,284.3411236666326,270.23039123602365,298.4518560972416,265.4011122227922,303.07778921664243
2026-06-18,2026-06-18 05:04:25,AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,512.48,2.99,171.39798,63,62,73.97735595703125,179.42951139856558,127.06336401958642,133.9908448587141,33.425803475309614,77.68075331202094,167.99638791944162,1.3263590212023442,0.9516129032258064,221.19229431152343,536.4942390817112,379.9194584185634,279.97630602738764,479.8626108097392,232.26545240294263,502.30919987913046,122,72.05660262197819,179.42951139856558,110.7139063484845,105.91871891115684,31.96944601810756,75.51811131891215,160.7022915199155,1.898189715803768,0.9754098360655736,215.4492418397148,536.4942390817112,331.0345799819687,235.44593638782703,426.6232235761103,225.7991528435473,480.4998516445473
2026-06-18,2026-06-18 05:04:25,AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,237.5,7.77,30.56628,67,62,27.80195206944081,36.818687619857045,31.651533408485296,31.719497972698303,2.4251289532186853,28.89025643705661,34.936540888276895,-0.4475033820551787,0.3709677419354839,216.0211675795551,286.08120280628924,245.93241458393072,227.08916261742155,264.7756665504399,224.47729251592983,271.4569227019115,122,27.72524313614126,36.818687619857045,31.51178144271168,31.719497972698303,2.3579483377473207,28.66513197724623,34.72357096864921,-0.4009848000380581,0.4262295081967213,215.4251391678176,286.08120280628924,244.84654180986973,226.52528322557305,263.1678003941664,222.7280754632032,269.8021464264044
2026-06-18,2026-06-18 05:04:25,AVGO,Broadcom Inc.,OK,SEC point-in-time,High,392.9,6.03,65.15754,34,62,57.19493248774063,93.87329577470152,75.1049651390177,78.71540210865163,9.704328927584006,61.29473531920079,83.49376061274063,-1.0250502856248722,0.2580645161290322,344.88544290107603,566.0559735214503,452.8829397882767,394.3658363549452,511.40004322160826,369.6072539747808,503.467376494826,122,57.19493248774063,93.87329577470152,72.30794087549145,71.47694073882994,7.783390629820148,62.375632838199024,82.3754377160621,-0.918674291907752,0.1885245901639344,344.88544290107603,566.0559735214503,436.0168834792135,389.083037981398,482.950728977029,376.1250660143401,496.7238894278544
2026-06-18,2026-06-18 05:04:25,GOOG,Alphabet Inc.,OK,SEC point-in-time,High,362.1,13.1,27.64122,37,62,25.267346405960915,32.24051702254134,28.9552662230043,29.21870597964289,1.6799278611663655,26.96842149957094,31.22081491927324,-0.7822039585032925,0.2903225806451613,331.002237918088,422.3507729952916,379.3139875213564,357.30693254007696,401.32104250263575,353.2863216443793,408.9926754424794,122,25.267346405960915,34.04738340537852,29.67622374554744,29.29405020358088,1.997637549235844,27.35699505088357,32.65449124757065,-1.0187051932047857,0.1557377049180328,331.002237918088,446.02072261045856,388.7585310666714,362.5894791716818,414.92758296166096,358.3766351665748,427.77383534317545
2026-06-18,2026-06-18 05:04:25,META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,567.58,27.49,20.646782,55,62,20.61745383522728,29.31247287326389,24.033220761447435,22.737272505326704,2.7208130558043315,21.56538174715909,28.57799154893039,-1.244642205102301,0.032258064516129,566.7738059303977,805.7998792860242,660.6732387321899,585.8780878281289,735.468389636251,592.8323442294034,785.6089876800964,122,20.61745383522728,31.430821522290067,26.10909791497354,27.22584093921283,2.974413990681105,21.914508611505685,29.291939748083205,-1.8364343134772347,0.0163934426229508,566.7738059303977,864.0332836477539,717.7391016826225,635.972461078799,799.5057422864461,602.4298417302913,805.2354236748073
2026-06-18,2026-06-18 05:04:25,MSFT,Microsoft Corporation,OK,SEC point-in-time,High,378.91,16.78,22.581049,67,62,22.31206935670243,27.41190410795666,24.6040573176406,24.57421541107486,1.2639524973116452,23.19493411256791,26.518011516597287,-1.600541414288447,0.0483870967741935,374.3965238054668,459.9717509315128,412.8560817900092,391.64695888511983,434.0652046948986,389.2109944088896,444.9722332485025,122,22.31206935670243,34.70981429684721,26.61588072770907,25.11874429557403,3.698958970643893,23.320763297495503,33.908676646681634,-1.090801968805485,0.0245901639344262,374.3965238054668,582.4306839010962,446.6144786109582,384.5459470835536,508.6830101383628,391.32240813197456,568.9875941313179
2026-06-18,2026-06-18 05:04:25,NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,76.96,3.1,24.825808,67,19,,,,,,,,,,,,,,,,,79,3.48955726464191,42.60474344487245,27.281795254070552,32.99999915564012,14.556099594732926,3.76558060036566,39.150196422230096,-0.1687256423389163,0.2658227848101265,10.817627520389925,132.0747046791046,84.57356528761872,39.449656543946645,129.6974740312908,11.673299861133549,121.3656089089133
2026-06-18,2026-06-18 05:04:25,NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,204.65,6.53,31.339968,65,62,30.692189612395907,48.11020520268654,37.74143885132728,36.40612232441805,4.807445815012896,31.888974293450296,44.72591882822464,-1.3315742075212782,0.0161290322580645,200.41999816894528,314.1596399735431,246.4515956991672,215.05897452713293,277.8442168712013,208.23500213623043,292.06024994830693,79,30.692189612395907,48.11020520268654,37.64187315897667,37.159184047154014,4.273034170005802,32.25727402597985,43.97591789401307,-1.4748080423068828,0.0126582278481012,200.41999816894528,314.1596399735431,245.80143172811768,217.8985185979798,273.7043448582556,210.6399993896484,287.16274384790535
